Date,NFLX,AAPL,MSFT,GOOG
5/31/2023,395.230011,176.55278,326.428802,123.370003
6/1/2023,403.130005,179.381607,330.59375,124.370003
6/2/2023,400.470001,180.23822,333.396912,125.230003
6/5/2023,403.540009,178.873627,333.933716,126.629997
6/6/2023,399.290009,178.505081,331.687195,127.910004
6/7/2023,399.769989,177.12056,321.4487,122.940002
6/8/2023,409.369995,179.859741,323.317505,122.669998
6/9/2023,420.019989,180.248184,324.838348,122.870003
6/12/2023,423.970001,183.067062,329.868134,124.349998
6/13/2023,435.730011,182.588943,332.293549,124.43
6/14/2023,440.859985,183.22644,335.325348,124.379997
6/15/2023,445.269989,185.27832,346.021088,125.790001
6/16/2023,431.959991,184.192612,340.285522,124.059998
6/20/2023,434.700012,184.282257,336.031097,123.849998
6/21/2023,424.450012,183.236404,331.567932,121.260002
6/22/2023,422.480011,186.264435,337.681152,123.870003
6/23/2023,424.019989,185.945694,333.019196,123.019997
6/26/2023,415.940002,184.541229,326.637543,119.089996
6/27/2023,417.079987,187.320251,332.571899,119.010002
6/28/2023,429.839996,188.505585,333.844238,121.080002
6/29/2023,428.23999,188.844254,333.049011,120.010002
6/30/2023,440.48999,193.207031,338.506195,120.970001
7/3/2023,441.440002,191.702972,335.971436,120.559998
7/5/2023,445.899994,190.577393,336.130493,122.629997
7/6/2023,438.839996,191.055511,339.231842,120.93
7/7/2023,438.100006,189.929947,335.206055,120.139999
7/10/2023,441.709991,187.868103,329.848206,116.870003
7/11/2023,440.209991,187.340195,330.484406,117.709999
7/12/2023,444.049988,189.023544,335.186188,119.620003
7/13/2023,450.380005,189.790497,340.613556,124.830002
7/14/2023,441.910004,189.939926,343.178131,125.699997
7/17/2023,450.049988,193.226944,343.665253,125.059998
7/18/2023,474.799988,192.967972,357.343079,124.080002
7/19/2023,477.589996,194.332581,352.959381,122.779999
7/20/2023,437.420013,192.370331,344.798401,119.529999
7/21/2023,427.5,191.184998,341.716919,120.309998
7/24/2023,428.369995,191.991821,343.04892,121.879997
7/25/2023,427.700012,192.858383,348.88385,122.790001
7/26/2023,422.670013,193.734924,335.752747,129.660004
7/27/2023,413.170013,192.459976,328.744873,129.869995
7/28/2023,425.779999,195.059708,336.349152,133.009995
7/31/2023,438.970001,195.677261,333.913818,133.110001
8/1/2023,438.619995,194.840576,334.331299,131.889999
8/2/2023,429.700012,191.822495,325.544098,128.639999
8/3/2023,431,190.41803,324.709137,128.770004
8/4/2023,431.600006,181.274155,325.822418,128.539993
8/7/2023,440.76001,178.1465,328.138519,131.940002
8/8/2023,438.299988,179.092758,324.102753,131.839996
8/9/2023,428.899994,177.489105,320.305603,130.149994
8/10/2023,429.980011,177.269958,321.001373,130.210007
8/11/2023,421.660004,177.329788,319.092865,130.169998
8/14/2023,427.779999,178.995499,322.104736,131.830002
8/15/2023,423.700012,176.990677,319.937775,130.270004
8/16/2023,415.450012,176.112961,319.160797,129.110001
8/17/2023,403,173.549622,315.654449,130.460007
8/18/2023,404.529999,174.038361,315.255981,128.110001
8/21/2023,408.290009,175.384842,320.635101,128.929993
8/22/2023,413.170013,176.771255,321.21283,129.690002
8/23/2023,427.549988,180.651184,325.735291,133.210007
8/24/2023,406.929993,175.923462,318.732483,130.419998
8/25/2023,416.029999,178.14769,321.730835,130.690002
8/28/2023,418.059998,179.723602,322.448059,131.789993
8/29/2023,429.98999,183.643402,327.139832,135.490005
8/30/2023,434.670013,187.164276,327.518372,136.929993
8/31/2023,433.679993,187.383698,326.492371,137.350006
9/1/2023,439.880005,188.969589,327.388855,136.800003
9/5/2023,448.679993,189.208969,332.259918,136.710007
9/6/2023,445.76001,182.436539,331.59256,135.369995
9/7/2023,443.140015,177.100388,328.634033,136.199997
9/8/2023,442.799988,177.718781,332.977142,137.199997
9/11/2023,445.359985,178.895737,336.632965,137.740005
9/12/2023,434.690002,175.843674,330.486816,136.070007
9/13/2023,412.23999,173.759079,334.760254,137.5
9/14/2023,400.48999,175.28511,337.390015,138.990005
9/15/2023,396.940002,174.556992,328.94281,138.300003
9/18/2023,394.399994,177.509338,327.787292,138.960007
9/19/2023,396.200012,178.606491,327.378876,138.830002
9/20/2023,386.299988,175.035751,319.529388,134.589996
9/21/2023,384.149994,173.479782,318.294189,131.360001
9/22/2023,379.809998,174.33757,315.783936,131.25
9/25/2023,384.799988,175.624237,316.31189,132.169998
9/26/2023,379.25,171.514893,310.93277,129.449997
9/27/2023,377.589996,169.988846,311.580231,131.460007
9/28/2023,376.359985,170.248184,312.426971,133.130005
9/29/2023,377.600006,170.766846,314.528809,131.850006
10/2/2023,380.329987,173.300247,320.555389,135.169998
10/3/2023,376.75,171.953735,312.177917,133.300003
10/4/2023,376.899994,173.210495,317.726379,136.270004
10/5/2023,372.589996,174.45726,318.124817,135.990005
10/6/2023,381.51001,177.030579,325.994293,138.729996
10/9/2023,385.950012,178.526703,328.544373,139.5
10/10/2023,373.320007,177.928253,327.119934,139.199997
10/11/2023,365.929993,179.334595,331.134338,141.699997
10/12/2023,361.200012,180.242249,329.879211,140.289993
10/13/2023,355.679993,178.38707,326.462494,138.580002
10/16/2023,360.820007,178.257385,331.353485,140.490005
10/17/2023,355.720001,176.691452,330.775696,140.990005
10/18/2023,346.190002,175.384842,328.833252,139.279999
10/19/2023,401.769989,175.005844,330.038574,138.979996
10/20/2023,400.959991,172.43251,325.406586,136.740005
10/23/2023,406.839996,172.5522,328.046326,137.899994
10/24/2023,413.730011,172.991058,329.251648,140.119995
10/25/2023,411.25,170.65712,339.352448,126.669998
10/26/2023,403.540009,166.458008,326.621857,123.440002
10/27/2023,397.869995,167.784561,328.534424,123.400002
10/30/2023,410.079987,169.849197,336.005402,125.75
10/31/2023,411.690002,170.327972,336.802307,125.300003
11/1/2023,420.190002,173.519684,344.731537,127.57
11/2/2023,424.709991,177.110367,346.972839,128.580002
11/3/2023,432.359985,176.192734,351.435486,130.369995
11/6/2023,434.73999,178.766068,355.151062,131.449997
11/7/2023,434.609985,181.349365,359.13562,132.399994
11/8/2023,436.649994,182.416595,361.795288,133.259995
11/9/2023,435.149994,181.937836,359.294983,131.690002
11/10/2023,447.23999,186.162445,368.240265,134.059998
11/13/2023,444.619995,184.564499,365.26181,133.639999
11/14/2023,448.649994,187.201126,368.837921,135.429993
11/15/2023,461.940002,187.770386,368.987671,136.380005
11/16/2023,466.950012,189.468246,375.475677,138.699997
11/17/2023,465.910004,189.448257,369.167328,136.940002
11/20/2023,474.470001,191.206009,376.743317,137.919998
11/21/2023,474.950012,190.397049,372.381378,138.619995
11/22/2023,478,191.066193,377.152557,140.020004
11/24/2023,479.559998,189.727905,376.733307,138.220001
11/27/2023,479.170013,189.548126,377.911133,138.050003
11/28/2023,479,190.157349,381.993622,138.619995
11/29/2023,477.190002,189.128662,378.150696,136.399994
11/30/2023,473.970001,189.707916,378.210602,133.919998
12/1/2023,465.73999,190.996292,373.818726,133.320007
12/4/2023,453.899994,189.188583,368.458649,130.630005
12/5/2023,455.149994,193.173508,371.832367,132.389999
12/6/2023,446.730011,192.074921,368.119232,131.429993
12/7/2023,452,194.02243,370.265289,138.449997
12/8/2023,453.76001,195.460587,373.539246,136.639999
12/11/2023,459.890015,192.933807,370.614624,134.699997
12/12/2023,463,194.461868,373.688965,133.639999
12/13/2023,479.980011,197.707718,373.678955,133.970001
12/14/2023,469.829987,197.857529,365.254547,133.199997
12/15/2023,472.059998,197.318222,370.045715,133.839996
12/18/2023,486.119995,195.64035,371.962128,137.190002
12/19/2023,495.019989,196.689026,372.571045,138.100006
12/20/2023,489.269989,194.581711,369.935883,139.660004
12/21/2023,491.609985,194.431885,372.850525,141.800003
12/22/2023,486.76001,193.353287,373.88858,142.720001
12/26/2023,491.190002,192.803986,373.968445,142.820007
12/27/2023,491.790009,192.903839,373.379547,141.440002
12/28/2023,490.51001,193.333298,374.58728,141.279999
12/29/2023,486.880005,192.284637,375.345886,140.929993
1/2/2024,468.5,185.403412,370.185425,139.559998
1/3/2024,470.26001,184.015198,369.915924,140.360001
1/4/2024,474.670013,181.678177,367.260834,138.039993
1/5/2024,474.059998,180.949097,367.071198,137.389999
1/8/2024,485.029999,185.323517,373.998383,140.529999
1/9/2024,482.089996,184.904053,375.096375,142.559998
1/10/2024,478.329987,185.952713,382.063446,143.800003
1/11/2024,492.230011,185.353485,383.920044,143.669998
1/12/2024,492.160004,185.68306,387.75296,144.240005
1/16/2024,481.23999,183.395981,389.549622,144.080002
1/17/2024,480.329987,182.447189,388.751099,142.889999
1/18/2024,485.309998,188.389618,393.142975,144.990005
1/19/2024,482.950012,191.315872,397.934143,147.970001
1/22/2024,485.709991,193.642899,395.778107,147.710007
1/23/2024,492.190002,194.931259,398.163696,148.679993
1/24/2024,544.869995,194.252121,401.816925,150.350006
1/25/2024,562,193.922546,404.122681,153.639999
1/26/2024,570.419983,192.174774,403.184418,153.789993
1/29/2024,575.789978,191.485657,408.963715,154.839996
1/30/2024,562.849976,187.800354,407.835815,153.050003
1/31/2024,564.109985,184.164993,396.84613,141.800003
2/1/2024,567.51001,186.621872,403.034698,142.710007
2/2/2024,564.640015,185.613159,410.460968,143.539993
2/5/2024,562.059998,187.440811,404.901245,144.929993
2/6/2024,555.880005,189.058762,404.741516,145.410004
2/7/2024,559.299988,189.168625,413.285706,146.679993
2/8/2024,558.530029,188.080017,413.345612,147.220001
2/9/2024,561.320007,188.850006,419.773712,150.220001
2/12/2024,557.849976,187.149994,414.4935,148.729996
2/13/2024,554.52002,185.039993,405.570007,146.369995
2/14/2024,579.330017,184.149994,409.48999,147.139999
2/15/2024,593.460022,183.860001,406.559998,143.940002
2/16/2024,583.950012,182.309998,404.059998,141.759995
2/20/2024,575.130005,181.559998,402.790009,142.199997
2/21/2024,573.349976,182.320007,402.179993,143.839996
2/22/2024,588.469971,184.369995,411.649994,145.320007
2/23/2024,583.559998,182.520004,410.339996,145.289993
2/26/2024,587.650024,181.160004,407.540009,138.75
2/27/2024,601.669983,182.630005,407.480011,140.100006
2/28/2024,596.47998,181.419998,407.720001,137.429993
2/29/2024,602.919983,180.75,413.640015,139.779999
3/1/2024,619.340027,179.660004,415.5,138.080002
3/4/2024,615.830017,175.100006,414.920013,134.199997
3/5/2024,598.5,170.119995,402.649994,133.779999
3/6/2024,597.690002,169.119995,402.089996,132.559998
3/7/2024,608.51001,169,409.140015,135.240005
3/8/2024,604.820007,170.729996,406.220001,136.289993
3/11/2024,600.929993,172.75,404.519989,138.940002
3/12/2024,611.080017,173.229996,415.279999,139.619995
3/13/2024,609.450012,171.130005,415.100006,140.770004
3/14/2024,613.01001,173,425.220001,144.339996
3/15/2024,605.880005,172.619995,416.420013,142.169998
3/18/2024,618.390015,173.720001,417.320007,148.479996
3/19/2024,620.73999,176.080002,421.410004,147.919998
3/20/2024,627.690002,178.669998,425.230011,149.679993
3/21/2024,622.710022,171.369995,429.369995,148.740005
3/22/2024,628.01001,172.279999,428.73999,151.770004
3/25/2024,627.460022,170.850006,422.859985,151.149994
3/26/2024,629.23999,169.710007,421.649994,151.699997
3/27/2024,613.530029,173.309998,421.429993,151.940002
3/28/2024,607.330017,171.479996,420.720001,152.259995
4/1/2024,614.309998,170.029999,424.570007,156.5
4/2/2024,614.210022,168.839996,421.440002,155.869995
4/3/2024,630.080017,169.649994,420.450012,156.369995
4/4/2024,617.140015,168.820007,417.880005,151.940002
4/5/2024,636.179993,169.580002,425.519989,153.940002
4/8/2024,628.409973,168.449997,424.589996,156.139999
4/9/2024,618.200012,169.669998,426.279999,158.139999
4/10/2024,618.580017,167.779999,423.26001,157.660004
4/11/2024,628.780029,175.039993,427.929993,160.789993
4/12/2024,622.830017,176.550003,421.899994,159.190002
4/15/2024,607.150024,172.690002,413.640015,156.330002
4/16/2024,617.52002,169.380005,414.579987,156
4/17/2024,613.690002,168,411.839996,156.880005
4/18/2024,610.559998,167.039993,404.269989,157.460007
4/19/2024,555.039978,165,399.119995,155.720001
